"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC112268469",3.31509054026475,-0.00100129930278458,1.02999297122238,-0.000972141879372498,0.999224343125713,NA
"BLTP1",486.692342157595,0.362296751217837,0.416788285829174,0.869258478551216,0.384705768123623,0.704214511482474
"BBS12",131.094407613812,0.0420287006555275,0.209863749414732,0.20026660522714,0.841272078630601,0.941952967458724
"CETN4P",6.48967596365164,0.824691390311862,0.729831010186474,1.12997581467681,0.258486415615612,NA
"FGF2",855.24678788112,0.267493276136658,0.159067205725141,1.68163685856701,0.0926392787265649,0.346993871057141
"LOC124900773",4.42720449112091,0.110965908615543,0.9125866052215,0.121594934640324,0.903219825293076,NA
"NUDT6",47.1776482964912,-0.284209921407178,0.29683707029679,-0.95746101092769,0.338334616616515,0.668452818944478
"AFG2A",227.467793300135,-0.114039723655394,0.175336215277107,-0.650405984155425,0.515430012896213,0.796069430130028
"LOC105377404",1.84180041788799,-0.305341946266377,1.33820199352431,-0.228173286053942,0.819511528327747,NA
"SPRY1",163.574124114921,0.119799228019688,0.197137306983448,0.607694351986589,0.543390209706162,0.809901906798282
"ANKRD50",345.060647256953,0.326388919625862,0.177800722584553,1.83570074902619,0.066401927126627,0.285562338914817
"FAT4",171.059227388499,0.653487846842077,0.18673368511079,3.49957130902418,0.000466006942044516,0.00896112060892422
"INTU",54.2031863890378,0.0407538834490945,0.336943156152809,0.120951806573011,0.903729207631764,0.969305056514321
"HSPA4L",731.491875463564,-0.165314273173959,0.178282664829128,-0.927259379549892,0.353791879229399,0.679433412000283
"PLK4",298.773721185215,0.165867766741379,0.220900246312463,0.750871805306906,0.452729810018273,0.75649419237777
"MFSD8",201.279542009273,0.277921908318376,0.206914766053818,1.34317097623709,0.179216617355209,0.490826437995031
"ABHD18",138.872242252064,-0.0085098606840216,0.198235218559756,-0.0429280969640437,0.965758851251494,0.989757258423703
"LARP1B",266.236621898321,-0.0874162597291239,0.183344060478733,-0.476788064477626,0.633513045695113,0.855497649146413
"PGRMC2",1870.90879830035,0.118340942561707,0.11258002721732,1.05117173522499,0.293179722136175,0.62506910588999
"LINC02615",30.0376251884637,-0.0352416508305768,0.369738835460393,-0.0953149830384857,0.924064642092728,0.977903719046187
"JADE1",420.048075712152,0.0390342030195278,0.139197896327455,0.28042236304852,0.779153481812199,0.917688959422857
"SCLT1",172.250199057484,0.198654440803147,0.20167031759608,0.985045509776142,0.324601717061693,0.656509419051332
"C4orf33",163.047090660179,0.402027614529126,0.22012427789517,1.82636653427471,0.0677950692891983,0.288336799128237
"LOC124900863",5.06510397516047,-0.290026873141097,0.838465610877654,-0.345901930119131,0.72941641806198,NA
"PABPC4L",101.226702930202,0.178230056941185,0.226816908342373,0.785788230003348,0.431991563181355,0.741947279254268
"SLC7A11",104.172268012475,0.745319658520335,0.227245285358172,3.27980251535517,0.00103879773714173,0.0164779782288851
"NOCT",180.280379709165,-0.165435294548347,0.196798459848944,-0.840633075458666,0.400553523334879,0.71876787018965
"LOC124900780",8.17735439002446,0.367571977190273,0.739958256432945,0.496746909700281,0.619367537898773,NA
"ELF2",503.818147694555,-0.0724047962706131,0.136445814072809,-0.530648717680536,0.595662229173813,0.837562618016699
"MGARP",2.51778277130515,0.187459096278525,1.17260170277192,0.159865959460395,0.872986664004515,NA
"NDUFC1",287.335239438398,-0.0827882310497031,0.176833003425524,-0.468171831309593,0.639661714449645,0.858257875941688
"NAA15",1128.98078643068,0.257970079718759,0.180594745915956,1.42844731395902,0.15316314901623,0.455793530039072
"RAB33B",88.0645138612931,0.0715381110106367,0.251368735034988,0.284594307246203,0.775954973137811,0.916840988665847
"SETD7",955.027207066221,0.508398223241816,0.125379823633293,4.05486471833589,5.01633256743846e-05,0.00150239160394782
"LOC105377622",94.5119454143744,0.734545852863831,0.220739008342172,3.32766672452019,0.000875765676918139,0.0144003352286971
"MGST2",481.853292973956,-0.308841905573116,0.1360166839107,-2.27061781461958,0.0231701240854338,0.148248723738897
"MAML3",54.7684937411935,0.27160095780649,0.287008621287021,0.946316374011906,0.34398724426753,0.673016724045461
"ELMOD2",292.966442895882,-0.0895851260915651,0.196447134169154,-0.456026637753985,0.648370823209167,0.861553708654463
"TBC1D9",383.320440739021,0.171908987215084,0.151486547717144,1.13481355147173,0.256453447053893,0.588753776495396
"RNF150",39.6022710874145,-0.0345201044123324,0.319646702791225,-0.107994558088337,0.914000008980185,0.973267257509671
"ZNF330",518.409251385091,0.439294866321232,0.16932896968823,2.59432787626397,0.0094776055947092,0.08302144900825
"IL15",203.605531968352,0.505483319311412,0.172477743015699,2.93071622154403,0.0033818155500384,0.0397940671692545
"USP38-DT",3.61945364763738,0.415636550483387,1.02574870204736,0.405203096678349,0.685328228946433,NA
"USP38",319.06387620238,0.0613764938540343,0.160296886348131,0.38289261415058,0.701799387883808,0.885665343969569
"GAB1",208.107613842494,-0.151577610598803,0.168689750357592,-0.898558509200978,0.368887867129485,0.693007114191294
"SMARCA5-AS1",2.22660533247909,-0.825371409453704,1.36858854800916,-0.603082212440214,0.546453998931812,NA
"SMARCA5",2261.00982022965,0.259900920196401,0.163101516998586,1.59349174047629,0.111049919761705,0.384820093851925
"ANAPC10",90.092076688142,0.00879573553865789,0.252245542284621,0.0348697362855009,0.972183612876665,0.990720634949648
"ABCE1",867.362346842302,0.198964864851096,0.150625537463658,1.32092384997531,0.186526756464909,0.50015733207266
"OTUD4",590.597302732793,0.314256895596215,0.149083618812911,2.10792371488235,0.0350375885433692,0.195449146912214
"SMAD1",198.406984850071,0.0349498629186524,0.178822296676665,0.195444659688307,0.845044857294943,0.943028678132815
"MMAA",56.5769651896669,0.0998924361572481,0.310153875244343,0.322073796687375,0.747396788687889,0.903828129490534
"LSM6",51.2566542845882,0.0221474233222227,0.287441352315747,0.0770502335304014,0.938583583130932,0.983296651303739
"SLC10A7",99.8007199317546,0.0104048460749242,0.22597726224384,0.0460437743674267,0.963275359987325,0.98914618394127
"TMEM184C",300.641661459848,-0.273616234682957,0.166756172452618,-1.64081623281863,0.100835567591336,0.36469540101536
"PRMT9",130.877595010895,0.335622859534764,0.211466226784683,1.58712275070051,0.112484846120722,0.387126369179907
"ARHGAP10",276.228370439666,0.0720787574652132,0.177496820403022,0.406084781133273,0.684680307574845,0.877671821969222
"NR3C2",26.2736399373439,-0.0573883142862096,0.389395910687422,-0.147377804211911,0.882833823882039,0.960020460195105
"DCLK2",172.99483326067,-0.447226112788776,0.194733071894887,-2.29661098875993,0.0216409712190688,0.142078171693458
"LRBA",899.613988645569,0.0748749281797704,0.166504554024175,0.449686968735396,0.652936168892251,0.864010526877302
"FHIP1A-DT",16.4126415095718,0.41296969006522,0.484401014118412,0.852536799116341,0.393916223626795,0.711424576741056
"FHIP1A",487.409703548878,0.299160364605994,0.140995581001236,2.12177121071171,0.0338569553417328,0.191409726401643
"GATB",442.358911143686,0.0885424300559125,0.145484648510891,0.60860325101094,0.542787449079642,0.809901906798282
"LOC107986197",19.4719795924076,0.263405889396568,0.461028314143637,0.571344278248607,0.567766292713154,0.823847294502107
"FBXW7",143.869281466629,0.293856022583283,0.194433607090437,1.51134377940435,0.130700885239913,0.420491727572277
"MIR4453HG",45.7578272847524,-0.369880783978538,0.299907500343227,-1.23331621768455,0.217457809544026,0.540915125459121
"ARFIP1",195.483200524223,-0.206675576412841,0.181889657379496,-1.13626898522125,0.255844006792485,0.588347671196101
"FHDC1",206.682778558068,0.206753832311402,0.179436177971551,1.15224161954777,0.249221799513619,0.580655865175367
"LOC729870",10.2614393632943,0.121788317097009,0.617416429791966,0.19725473962208,0.843628195974534,NA
"TRIM2",225.888996638933,0.184366361690905,0.184052761436798,1.00170386063029,0.316486641555337,0.648388257785859
"MND1",170.250238433763,-0.0447551082143486,0.22195013594966,-0.201644878579842,0.840194357779323,0.941460719659267
"TMEM131L",354.080691669971,0.126369238328413,0.14395266710782,0.877852705804769,0.38002365766839,0.701774747374941
"PLRG1",684.495719519331,0.427512834390127,0.147527711871499,2.89784765836064,0.00375733048340331,0.0426950859536859
"FGA",2.1174894140005,1.60999132864726,1.36977551871998,1.1753687422825,0.239847223276194,NA
"FGG",18.8363777012045,3.04843557751131,0.558275126767081,5.46045387184723,4.74918877161443e-08,3.95629440782371e-06
"GLRB",33.2611198025181,0.220422560294124,0.357567463033266,0.616450273255476,0.537597381827776,0.806973444631456
"RXFP1",18.61686337444,2.39043103871583,0.520411382126206,4.59334887901457,4.36188924563371e-06,0.000190514600072314
"C4orf46",237.124476557003,-0.610948932589379,0.182479282508206,-3.34804545585554,0.000813836616961667,0.0136678915951413
"ETFDH",371.324218583242,-0.0834513207301987,0.173131504879488,-0.48201117866033,0.629798005179567,0.853688481374329
"PPID",344.787669994639,0.0258148892369313,0.14922657813323,0.17299122957764,0.862658321473692,0.951708386758251
"FNIP2",103.353634586057,0.202975247844579,0.213324769437137,0.951484669971212,0.341358396947638,0.67068771449444
"RAPGEF2",557.559145444104,0.137254849643738,0.142558227079041,0.962798517181595,0.3356486450213,0.666791583342219
"FSTL5",2.89544895541119,0.0476192777646044,1.22016087875948,0.0390270484766059,0.968868823471051,NA
"NAF1",377.76032600806,0.0621422362733455,0.141161266690496,0.440221582947367,0.65977662931647,0.867133028959553
"LOC124900805",7.12218460936051,0.246769242894563,0.693750354586187,0.355703231376016,0.722062824821176,NA
"TMA16",244.11099336364,0.0676814966000248,0.175479895326221,0.385693737018725,0.699723501765615,0.884494295809079
"MARCHF1",51.2416286356274,-0.28149905683654,0.291787951264282,-0.964738453444835,0.334675829771701,0.665594824142013
"TMEM192",282.846153436279,0.113453168531125,0.15542941313155,0.729933712321887,0.465430704244887,0.765451435104742
"KLHL2",304.251666339234,-0.311882969657138,0.172389740669993,-1.80917361117317,0.0704240359397014,0.295682225662718
"MSMO1",807.920985912813,0.0453213750300346,0.145510284876088,0.311465097251572,0.755447072550961,0.906752740994135
"TLL1",422.245186482157,0.331765577386972,0.176373915786657,1.88103538954297,0.0599671049248379,0.266546364964501
"ANXA10",5.05271320584732,1.19638322153564,0.855095432435323,1.39912245599106,0.161776264804505,NA
"LOC105377524",38.364827427301,1.37848729297088,0.341700419166666,4.03419842542984,5.47890057717981e-05,0.00161025912056881
"DDX60",2661.58697245437,0.486058988753395,0.421146945433314,1.15413157812006,0.248446228756598,0.57981541957871
"DDX60L",912.117150103248,0.941646311231486,0.183798411607626,5.12325597917417,3.00304215564734e-07,1.82489213893178e-05
"LOC124900181",1.72962372183013,-0.409715458883916,1.49978821285677,-0.273182210242537,0.784713154233945,NA
"LOC107986198",20.2868138655759,1.03588352608753,0.438413804402057,2.36279860644522,0.0181375230655361,0.12717497360166
"PALLD",1706.66137292733,0.0404500615082293,0.117920863834145,0.343027181051878,0.731578011858425,0.897450477362546
"LOC102723331",4.21295851374264,-1.44150324985325,0.940670049397051,-1.53242175699887,0.125418391900038,NA
"CBR4",319.356815846611,-0.0229263757877028,0.165431958258168,-0.138584926570987,0.889778155214428,0.963856745020944
"SH3RF1",469.934589991,0.112136361388492,0.157735523556286,0.710913805972676,0.477137650167054,0.773542273675908
"NEK1",174.265613593694,0.455773734377161,0.219917625282186,2.0724747904691,0.0382211848678278,0.205027439749278
"CLCN3",821.01543268006,0.0833358547531567,0.140249502265697,0.594197151554093,0.552380257711061,0.815075538355725
"HPF1",296.884902536967,0.0547763924641946,0.203592677280718,0.269048932387032,0.787892027843262,0.921514999371492
"MFAP3L",71.2668662692795,-0.0507325401859201,0.251669318457217,-0.201584128319338,0.840241854269322,0.941460719659267
"AADAT",2.0653753637624,-1.20037637903114,1.37328389790873,-0.874091934565822,0.382068189459918,NA
"GALNTL6",25.5110286081703,0.494261336175279,0.406390496424751,1.21622267381639,0.223900108635613,0.548932997968142
"GALNT7-DT",37.8182488483233,-0.011652461253027,0.324739401795796,-0.0358824989779169,0.971376050673065,0.990590947824604
"GALNT7",1524.05550711243,0.00901226147506552,0.14989724925384,0.060122927671634,0.952057729350766,0.986328675049374
"LOC124900812",4.02764712979794,-1.35585737212489,1.04133664512818,-1.30203558903663,0.192904219896791,NA
"HMGB2",1456.91437931385,-0.120508342418751,0.158756469666677,-0.759076733513715,0.447806656215392,0.751358781167184
"SAP30-DT",40.5537105187524,-0.0236641381262783,0.346303436607401,-0.0683335353472277,0.945520129162716,0.984577184257672
"SAP30",517.675172392533,0.267423046138801,0.143765177190198,1.86013783981225,0.0628660267761895,0.275729341289291
"LOC112268474",1.96540772122783,-0.60184578196051,1.29844762281181,-0.463511790069132,0.642997565854411,NA
"LOC112267917",4.75904401013092,-2.3246779451722,1.0297656572138,-2.25748249505815,0.0239779420867648,NA
"FBXO8",221.640502813233,0.0813352545358312,0.172468692911848,0.471594311771141,0.637216387621746,0.857506699816378
"CEP44",263.957295521975,-0.00834386404951381,0.186838871997967,-0.044658073345704,0.964379852957142,0.989391906887521
"GLRA3",8.74176547868503,2.21904760540308,0.74782390142434,2.96733977234023,0.00300388802628318,NA
"SPCS3-AS1",2.0120565584609,0.597855134184968,1.33690548673964,0.447193268420927,0.654735521338002,NA
"SPCS3",1292.59567409206,0.100058441541084,0.118979831098458,0.840969772921292,0.400364868340827,0.718736931476989
"NEIL3",188.940232516632,-0.129453873257357,0.198205641990963,-0.653129103475565,0.513673051151058,0.795456519811543
"AGA",206.736450145125,0.413444087395493,0.188611199619047,2.19204420644457,0.0283763147888857,0.170541276356081
"AGA-DT",4.56293877985135,-1.86381554864171,1.01906385740804,-1.82894873083053,0.0674072890518546,NA
"TENM3",845.526719676264,-0.0883697548355845,0.125208412773547,-0.705781287998682,0.480324160405117,0.776107593286572
"TENM3-AS1",95.9097998924649,-0.00956831651945336,0.225003909493604,-0.0425251123013279,0.966080093132473,0.989925178520151
"LOC105377576",22.539654479821,0.625755993508982,0.431483500481744,1.45024315601949,0.146990724409022,0.445632246214709
"DCTD",589.88499483012,-0.129371440509732,0.133462164369724,-0.96934918687022,0.332370995778208,0.663747590402718
"WWC2-AS2",30.6249359288179,0.182156191363134,0.345720869713456,0.52688803980538,0.598271339914125,0.838557347427124
"WWC2",789.622136805486,-0.174756421640958,0.13043251863935,-1.33982248801133,0.180303062735128,0.492087703654843
"CDKN2AIP",568.715108038027,-0.369588429431265,0.135737468254171,-2.72281805594903,0.006472769457874,0.0635108947040538
"LOC124900823",3.74839533986346,-0.11565121885598,0.979925381151839,-0.118020434086562,0.906051466975188,NA
"ING2-DT",10.7952761108135,0.10665623736073,0.589774809141205,0.180842307449579,0.856491354017908,NA
"ING2",328.868753820973,0.177901825168431,0.157372913922105,1.13044755119987,0.258287687022194,0.590474636356787
"RWDD4",321.514048843505,-0.045055309619069,0.158207594257194,-0.2847860106249,0.775808090530581,0.916840988665847
"TRAPPC11",588.470833162584,0.11545444334779,0.182585184234592,0.632331937729675,0.527169998324799,0.803206323755771
"LOC105377581",3.03276122198716,-0.671700768620179,1.21154141705471,-0.554418329546753,0.579292584656645,NA
"STOX2",448.229377897344,0.0897886744629509,0.143310416275742,0.626532786634221,0.530965538714781,0.804915899097133
"IRF2",507.087143243463,0.140519274576363,0.13945767607187,1.00761233468386,0.313640605082503,0.645841827324599
"IRF2-DT",44.6770640213983,0.557482111072006,0.325809951238872,1.7110653279687,0.0870690538120697,0.335551969332728
"CASP3",380.251711479791,-0.093427544191113,0.155749230999058,-0.59985878319796,0.548600353312646,0.813011762997146
"PRIMPOL",115.366187224612,-0.254091413114949,0.219633868823308,-1.15688629661831,0.247318818087515,0.578429881250565
